dataset,method,seed,beta,selected_raw,final_m,anchor_m,D_anchor,T_D,val_mse,test_mse,quality_met,original_seconds,added_anchor_seconds,accounted_seconds,state,id_fallback,budget_exhausted,compact,calibration_seconds,final_constraint_ma
CIFAR10,proposed_minus_AU,777,0.25,256,256,256,0.009391007900238037,0.01033010869026184,0.009391007900238037,0.009528807746039496,True,490.36782598495483,0.0,490.36782598495483,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed_minus_AU,2024,0.25,256,256,256,0.008810139020284017,0.009691152922312419,0.008810139020284017,0.008949226061503092,True,461.6598174571991,0.0,461.6598174571991,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed_minus_AU,31337,0.25,256,256,256,0.009430136839548747,0.010373150523503622,0.009430136839548747,0.009592602835761176,True,456.01348519325256,0.0,456.01348519325256,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,ascending_scan_Q,42,0.25,48,48,256,0.010394426027933758,0.011433868630727134,0.00995166826248169,0.010118382771809896,True,204.87112426757812,0.0,204.87112426757812,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,123,0.25,96,96,256,0.0090111878712972,0.00991230665842692,0.009079593022664388,0.009231291876898872,True,266.9021198749542,0.0,266.9021198749542,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,777,0.25,48,48,256,0.009391007900238037,0.01033010869026184,0.009859083811442059,0.010018228001064724,True,218.5912516117096,0.0,218.5912516117096,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,2024,0.25,64,64,256,0.008810139020284017,0.009691152922312419,0.009592088858286541,0.009757555855645075,True,238.54529523849487,0.0,238.54529523849487,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,31337,0.25,48,48,256,0.009430136839548747,0.010373150523503622,0.010125338077545166,0.010311804877387152,True,196.37514805793762,0.0,196.37514805793762,SUCCESS,False,False,True,0.0,
CIFAR10,B4_plus_Q,42,0.25,48,48,256,0.010394426027933758,0.011433868630727134,0.00995166826248169,0.010118382771809896,True,139.68618059158325,0.0,139.68618059158325,SUCCESS,False,False,True,0.0,
CIFAR10,B4_plus_Q,123,0.25,256,256,256,0.0090111878712972,0.00991230665842692,0.0090111878712972,0.009151457256740993,True,147.41156935691833,0.0,147.41156935691833,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B4_plus_Q,777,0.25,256,256,256,0.009391007900238037,0.01033010869026184,0.009391007900238037,0.009528807746039496,True,149.86221265792847,0.0,149.86221265792847,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B4_plus_Q,2024,0.25,256,256,256,0.008810139020284017,0.009691152922312419,0.008810139020284017,0.008949226061503092,True,121.15420413017273,0.0,121.15420413017273,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B4_plus_Q,31337,0.25,256,256,256,0.009430136839548747,0.010373150523503622,0.009430136839548747,0.009592602835761176,True,115.5078718662262,0.0,115.5078718662262,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B6a_plus_Q,42,0.25,48,48,256,0.010394426027933758,0.011433868630727134,0.00995166826248169,0.010118382771809896,True,151.57296800613403,0.0,151.57296800613403,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B6a_plus_Q,123,0.25,96,96,256,0.0090111878712972,0.00991230665842692,0.009079593022664388,0.009231291876898872,True,215.5125653743744,0.0,215.5125653743744,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B6a_plus_Q,777,0.25,48,48,256,0.009391007900238037,0.01033010869026184,0.009859083811442059,0.010018228001064724,True,172.22650718688965,0.0,172.22650718688965,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B6a_plus_Q,2024,0.25,64,64,256,0.008810139020284017,0.009691152922312419,0.009592088858286541,0.009757555855645075,True,190.14407634735107,0.0,190.14407634735107,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B6a_plus_Q,31337,0.25,48,48,256,0.009430136839548747,0.010373150523503622,0.010125338077545166,0.010311804877387152,True,150.1516559123993,0.0,150.1516559123993,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B6b_plus_Q,42,0.25,96,96,256,0.010394426027933758,0.011433868630727134,0.009373145898183187,0.009528487947252062,True,58.01228594779968,0.0,58.01228594779968,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B6b_plus_Q,123,0.25,96,96,256,0.0090111878712972,0.00991230665842692,0.009079593022664388,0.009231291876898872,True,69.39596557617188,0.0,69.39596557617188,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B6b_plus_Q,777,0.25,96,96,256,0.009391007900238037,0.01033010869026184,0.009650051593780518,0.009808206876118978,True,64.47945022583008,0.0,64.47945022583008,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B6b_plus_Q,2024,0.25,96,96,256,0.008810139020284017,0.009691152922312419,0.009616418520609538,0.009771978484259711,True,69.70066452026367,0.0,69.70066452026367,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B6b_plus_Q,31337,0.25,128,128,256,0.009430136839548747,0.010373150523503622,0.009661836783091227,0.009829603301154243,True,85.34060263633728,0.0,85.34060263633728,SUCCESS,False,False,True,30.34392476081848,
CIFAR10,B1_full_mse,42,0.5,128,128,256,0.011249095439910888,0.012374004983901976,0.011031319936116534,0.011233581966824002,True,351.720201253891,0.0,351.720201253891,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,123,0.5,192,192,256,0.01144439951578776,0.012588839467366537,0.010949254353841146,0.011139883995056152,True,358.213561296463,0.0,358.213561296463,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,777,0.5,128,128,256,0.01110271994272868,0.012212991937001549,0.010858400185902912,0.01103949949476454,True,313.7964470386505,0.0,313.7964470386505,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,2024,0.5,256,256,256,0.01101473617553711,0.012116209793090821,0.01101473617553711,0.011202271143595378,True,356.1513855457306,0.0,356.1513855457306,SUCCESS,False,False,False,0.0,
CIFAR10,B1_full_mse,31337,0.5,256,256,256,0.010942118644714355,0.01203633050918579,0.010942118644714355,0.011140876558091907,True,364.3768353462219,0.0,364.3768353462219,SUCCESS,False,False,False,0.0,
CIFAR10,B2_full_elbo,42,0.5,256,256,256,0.011249095439910888,0.012374004983901976,0.011249095439910888,0.011475189208984375,True,351.720201253891,0.0,351.720201253891,SUCCESS,False,False,False,0.0,
CIFAR10,B2_full_elbo,123,0.5,128,128,256,0.01144439951578776,0.012588839467366537,0.011248561223347983,0.011422046767340767,True,358.213561296463,0.0,358.213561296463,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,777,0.5,256,256,256,0.01110271994272868,0.012212991937001549,0.01110271994272868,0.011296980857849118,True,313.7964470386505,0.0,313.7964470386505,SUCCESS,False,False,False,0.0,
CIFAR10,B2_full_elbo,2024,0.5,128,128,256,0.01101473617553711,0.012116209793090821,0.011260013580322265,0.011446055094401041,True,356.1513855457306,0.0,356.1513855457306,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,31337,0.5,128,128,256,0.010942118644714355,0.01203633050918579,0.01108745574951172,0.011274979167514378,True,364.3768353462219,0.0,364.3768353462219,SUCCESS,False,False,True,0.0,
CIFAR10,B3_full_downstream,42,0.5,256,256,256,0.011249095439910888,0.012374004983901976,0.011249095439910888,0.011475189208984375,True,490.9637792110443,0.0,490.9637792110443,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,123,0.5,192,192,256,0.01144439951578776,0.012588839467366537,0.010949254353841146,0.011139883995056152,True,495.38426303863525,0.0,495.38426303863525,SUCCESS,False,False,True,0.0,
CIFAR10,B3_full_downstream,777,0.5,256,256,256,0.01110271994272868,0.012212991937001549,0.01110271994272868,0.011296980857849118,True,460.8244717121124,0.0,460.8244717121124,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,2024,0.5,256,256,256,0.01101473617553711,0.012116209793090821,0.01101473617553711,0.011202271143595378,True,493.56616735458374,0.0,493.56616735458374,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,31337,0.5,256,256,256,0.010942118644714355,0.01203633050918579,0.010942118644714355,0.011140876558091907,True,500.24441957473755,0.0,500.24441957473755,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,42,0.5,256,256,256,0.011249095439910888,0.012374004983901976,0.011249095439910888,0.011475189208984375,True,130.08443784713745,0.0,130.08443784713745,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,123,0.5,256,256,256,0.01144439951578776,0.012588839467366537,0.01144439951578776,0.011644757164849175,True,128.61051058769226,0.0,128.61051058769226,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,777,0.5,256,256,256,0.01110271994272868,0.012212991937001549,0.01110271994272868,0.011296980857849118,True,125.46044683456421,0.0,125.46044683456421,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,2024,0.5,256,256,256,0.01101473617553711,0.012116209793090821,0.01101473617553711,0.011202271143595378,True,152.23494219779968,0.0,152.23494219779968,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,31337,0.5,256,256,256,0.010942118644714355,0.01203633050918579,0.010942118644714355,0.011140876558091907,True,131.6414647102356,0.0,131.6414647102356,SUCCESS,False,False,False,0.0,
CIFAR10,B5_fixed32,42,0.5,32,32,256,0.011249095439910888,0.012374004983901976,0.012433636665344238,0.012656898074679904,False,31.936123847961426,35.9989755153656,67.93509936332703,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,123,0.5,32,32,256,0.01144439951578776,0.012588839467366537,0.012751540819803873,0.012971063613891602,False,26.77366065979004,38.20402693748474,64.97768759727478,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,777,0.5,32,32,256,0.01110271994272868,0.012212991937001549,0.01275434748331706,0.012964140786064997,False,26.877021074295044,42.50229287147522,69.37931394577026,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,2024,0.5,32,32,256,0.01101473617553711,0.012116209793090821,0.012420091946919759,0.012628165139092339,False,39.12688446044922,51.343788862228394,90.47067332267761,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,31337,0.5,32,32,256,0.010942118644714355,0.01203633050918579,0.012467491149902343,0.012711444218953448,False,44.67064547538757,46.38076734542847,91.05141282081604,SUCCESS,False,False,True,0.0,
CIFAR10,B6a_fondue,42,0.5,17,17,256,0.011249095439910888,0.012374004983901976,0.01629232184092204,0.016581328286064997,False,44.177278995513916,35.9989755153656,80.17625451087952,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6a_fondue,123,0.5,16,16,256,0.01144439951578776,0.012588839467366537,0.016752954165140787,0.01705424796210395,False,34.22071838378906,38.20402693748474,72.4247453212738,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6a_fondue,777,0.5,17,17,256,0.01110271994272868,0.012212991937001549,0.016367856343587242,0.016684527926974824,False,34.07996606826782,42.50229287147522,76.58225893974304,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6a_fondue,2024,0.5,16,16,256,0.01101473617553711,0.012116209793090821,0.016726040840148927,0.017028268814086915,False,31.16816234588623,51.343788862228394,82.51195120811462,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6a_fondue,31337,0.5,18,18,256,0.010942118644714355,0.01203633050918579,0.015894136428833007,0.016164257685343426,False,34.244648933410645,46.38076734542847,80.62541627883911,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var,42,0.5,71,71,256,0.011249095439910888,0.012374004983901976,0.011289278030395507,0.011480529043409559,True,34.36089277267456,35.9989755153656,70.35986828804016,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var,123,0.5,39,39,256,0.01144439951578776,0.012588839467366537,0.011720395723978677,0.011915496826171875,True,34.44561219215393,38.20402693748474,72.64963912963867,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var,777,0.5,37,37,256,0.01110271994272868,0.012212991937001549,0.012304171244303387,0.01250472640991211,False,34.134581327438354,42.50229287147522,76.63687419891357,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var,2024,0.5,40,40,256,0.01101473617553711,0.012116209793090821,0.011644524574279787,0.011825944370693632,True,33.566962480545044,51.343788862228394,84.91075134277344,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var,31337,0.5,77,77,256,0.010942118644714355,0.01203633050918579,0.010918772697448733,0.011127225663926864,True,55.040528297424316,46.38076734542847,101.42129564285278,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var_keepmixed_false,42,0.5,6,6,256,0.011249095439910888,0.012374004983901976,0.02542630894978841,0.025674422793918183,False,26.240917921066284,35.9989755153656,62.239893436431885,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var_keepmixed_false,123,0.5,4,4,256,0.01144439951578776,0.012588839467366537,0.029157101949055988,0.029276277754041884,False,36.31445860862732,38.20402693748474,74.51848554611206,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var_keepmixed_false,777,0.5,7,7,256,0.01110271994272868,0.012212991937001549,0.02376426633199056,0.024141659630669488,False,27.267154932022095,42.50229287147522,69.76944780349731,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var_keepmixed_false,2024,0.5,4,4,256,0.01101473617553711,0.012116209793090821,0.029235598882039388,0.029288810306125217,False,28.25579261779785,51.343788862228394,79.59958148002625,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_fondue_var_keepmixed_false,31337,0.5,8,8,256,0.010942118644714355,0.01203633050918579,0.022318364461263025,0.022729699452718098,False,32.83102893829346,46.38076734542847,79.21179628372192,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,proposed,42,0.5,256,256,256,0.011249095439910888,0.012374004983901976,0.011249095439910888,0.011475189208984375,True,470.5900511741638,0.0,470.5900511741638,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed,123,0.5,256,256,256,0.01144439951578776,0.012588839467366537,0.01144439951578776,0.011644757164849175,True,469.1161239147186,0.0,469.1161239147186,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed,777,0.5,256,256,256,0.01110271994272868,0.012212991937001549,0.01110271994272868,0.011296980857849118,True,465.9660601615906,0.0,465.9660601615906,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed,2024,0.5,256,256,256,0.01101473617553711,0.012116209793090821,0.01101473617553711,0.011202271143595378,True,492.74055552482605,0.0,492.74055552482605,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed,31337,0.5,256,256,256,0.010942118644714355,0.01203633050918579,0.010942118644714355,0.011140876558091907,True,472.14707803726196,0.0,472.14707803726196,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed_minus_AU,42,0.5,256,256,256,0.011249095439910888,0.012374004983901976,0.011249095439910888,0.011475189208984375,True,470.5900511741638,0.0,470.5900511741638,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed_minus_AU,123,0.5,256,256,256,0.01144439951578776,0.012588839467366537,0.01144439951578776,0.011644757164849175,True,469.1161239147186,0.0,469.1161239147186,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed_minus_AU,777,0.5,256,256,256,0.01110271994272868,0.012212991937001549,0.01110271994272868,0.011296980857849118,True,465.9660601615906,0.0,465.9660601615906,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed_minus_AU,2024,0.5,256,256,256,0.01101473617553711,0.012116209793090821,0.01101473617553711,0.011202271143595378,True,492.74055552482605,0.0,492.74055552482605,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,proposed_minus_AU,31337,0.5,256,256,256,0.010942118644714355,0.01203633050918579,0.010942118644714355,0.011140876558091907,True,472.14707803726196,0.0,472.14707803726196,ID_UNRELIABLE,True,False,False,0.0,
CIFAR10,ascending_scan_Q,42,0.5,48,48,256,0.011249095439910888,0.012374004983901976,0.0116044545173645,0.011802848603990342,True,195.8528847694397,0.0,195.8528847694397,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,123,0.5,48,48,256,0.01144439951578776,0.012588839467366537,0.011865446408589681,0.012052074432373047,True,198.87803530693054,0.0,198.87803530693054,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,777,0.5,48,48,256,0.01110271994272868,0.012212991937001549,0.011706672032674153,0.011903567208184135,True,179.10556507110596,0.0,179.10556507110596,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,2024,0.5,48,48,256,0.01101473617553711,0.012116209793090821,0.011135773022969564,0.011326357735527886,True,219.2290494441986,0.0,219.2290494441986,SUCCESS,False,False,True,0.0,
CIFAR10,ascending_scan_Q,31337,0.5,48,48,256,0.010942118644714355,0.01203633050918579,0.011969376881917317,0.012170281834072535,True,204.60678029060364,0.0,204.60678029060364,SUCCESS,False,False,True,0.0,
CIFAR10,B4_plus_Q,42,0.5,256,256,256,0.011249095439910888,0.012374004983901976,0.011249095439910888,0.011475189208984375,True,130.08443784713745,0.0,130.08443784713745,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B4_plus_Q,123,0.5,256,256,256,0.01144439951578776,0.012588839467366537,0.01144439951578776,0.011644757164849175,True,128.61051058769226,0.0,128.61051058769226,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B4_plus_Q,777,0.5,256,256,256,0.01110271994272868,0.012212991937001549,0.01110271994272868,0.011296980857849118,True,125.46044683456421,0.0,125.46044683456421,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B4_plus_Q,2024,0.5,256,256,256,0.01101473617553711,0.012116209793090821,0.01101473617553711,0.011202271143595378,True,152.23494219779968,0.0,152.23494219779968,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B4_plus_Q,31337,0.5,256,256,256,0.010942118644714355,0.01203633050918579,0.010942118644714355,0.011140876558091907,True,131.6414647102356,0.0,131.6414647102356,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
CIFAR10,B6a_plus_Q,42,0.5,48,48,256,0.011249095439910888,0.012374004983901976,0.0116044545173645,0.011802848603990342,True,139.49285244941711,0.0,139.49285244941711,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6a_plus_Q,123,0.5,48,48,256,0.01144439951578776,0.012588839467366537,0.011865446408589681,0.012052074432373047,True,172.68205785751343,0.0,172.68205785751343,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6a_plus_Q,777,0.5,48,48,256,0.01110271994272868,0.012212991937001549,0.011706672032674153,0.011903567208184135,True,128.3466136455536,0.0,128.3466136455536,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6a_plus_Q,2024,0.5,48,48,256,0.01101473617553711,0.012116209793090821,0.011135773022969564,0.011326357735527886,True,197.51111102104187,0.0,197.51111102104187,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6a_plus_Q,31337,0.5,48,48,256,0.010942118644714355,0.01203633050918579,0.011969376881917317,0.012170281834072535,True,151.8697361946106,0.0,151.8697361946106,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_plus_Q,42,0.5,96,96,256,0.011249095439910888,0.012374004983901976,0.011306330680847168,0.011492035547892252,True,70.41197919845581,0.0,70.41197919845581,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_plus_Q,123,0.5,48,48,256,0.01144439951578776,0.012588839467366537,0.011865446408589681,0.012052074432373047,True,69.22538948059082,0.0,69.22538948059082,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_plus_Q,777,0.5,48,48,256,0.01110271994272868,0.012212991937001549,0.011706672032674153,0.011903567208184135,True,70.67902946472168,0.0,70.67902946472168,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_plus_Q,2024,0.5,48,48,256,0.01101473617553711,0.012116209793090821,0.011135773022969564,0.011326357735527886,True,100.36739897727966,0.0,100.36739897727966,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B6b_plus_Q,31337,0.5,96,96,256,0.010942118644714355,0.01203633050918579,0.01133968178431193,0.011531368467542859,True,80.95890140533447,0.0,80.95890140533447,SUCCESS,False,False,True,15.555523157119751,
CIFAR10,B1_full_mse,42,2.0,32,32,256,0.017862943331400555,0.01964923766454061,0.01740265782674154,0.01768185022142198,True,498.3830804824829,0.0,498.3830804824829,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,123,2.0,192,192,256,0.017697792053222656,0.01946757125854492,0.01748133977254232,0.017762373182508683,True,532.3994700908661,0.0,532.3994700908661,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,777,2.0,192,192,256,0.01760337607065837,0.019363713677724204,0.017550049781799318,0.01783550919426812,True,492.9080789089203,0.0,492.9080789089203,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,2024,2.0,24,24,256,0.017629697163899737,0.019392666880289712,0.017568608601888018,0.01784136962890625,True,510.46059370040894,0.0,510.46059370040894,SUCCESS,False,False,True,0.0,
CIFAR10,B1_full_mse,31337,2.0,64,64,256,0.018238088289896648,0.020061897118886313,0.01745298989613851,0.017739044825236003,True,498.7108428478241,0.0,498.7108428478241,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,42,2.0,64,64,256,0.017862943331400555,0.01964923766454061,0.017509753545125323,0.01776691394382053,True,498.3830804824829,0.0,498.3830804824829,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,123,2.0,128,128,256,0.017697792053222656,0.01946757125854492,0.017510735829671224,0.017804102579752606,True,532.3994700908661,0.0,532.3994700908661,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,777,2.0,192,192,256,0.01760337607065837,0.019363713677724204,0.017550049781799318,0.01783550919426812,True,492.9080789089203,0.0,492.9080789089203,SUCCESS,False,False,True,0.0,
CIFAR10,B2_full_elbo,2024,2.0,256,256,256,0.017629697163899737,0.019392666880289712,0.017629697163899737,0.01787359831068251,True,510.46059370040894,0.0,510.46059370040894,SUCCESS,False,False,False,0.0,
CIFAR10,B2_full_elbo,31337,2.0,64,64,256,0.018238088289896648,0.020061897118886313,0.01745298989613851,0.017739044825236003,True,498.7108428478241,0.0,498.7108428478241,SUCCESS,False,False,True,0.0,
CIFAR10,B3_full_downstream,42,2.0,192,192,256,0.017862943331400555,0.01964923766454061,0.01782280985514323,0.01811908107333713,True,667.0668244361877,0.0,667.0668244361877,SUCCESS,False,False,True,0.0,
CIFAR10,B3_full_downstream,123,2.0,256,256,256,0.017697792053222656,0.01946757125854492,0.017697792053222656,0.01801607682969835,True,696.5184576511383,0.0,696.5184576511383,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,777,2.0,256,256,256,0.01760337607065837,0.019363713677724204,0.01760337607065837,0.01789156786600749,True,659.4423179626465,0.0,659.4423179626465,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,2024,2.0,256,256,256,0.017629697163899737,0.019392666880289712,0.017629697163899737,0.01787359831068251,True,672.0386476516724,0.0,672.0386476516724,SUCCESS,False,False,False,0.0,
CIFAR10,B3_full_downstream,31337,2.0,256,256,256,0.018238088289896648,0.020061897118886313,0.018238088289896648,0.01856682777404785,True,661.5316808223724,0.0,661.5316808223724,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,42,2.0,48,48,256,0.017862943331400555,0.01964923766454061,0.0177041654586792,0.018005649354722767,True,169.44025182724,0.0,169.44025182724,SUCCESS,False,False,True,0.0,
CIFAR10,B4_coarse,123,2.0,48,48,256,0.017697792053222656,0.01946757125854492,0.017532121022542316,0.017783558527628585,True,196.5708339214325,0.0,196.5708339214325,SUCCESS,False,False,True,0.0,
CIFAR10,B4_coarse,777,2.0,256,256,256,0.01760337607065837,0.019363713677724204,0.01760337607065837,0.01789156786600749,True,199.25412249565125,0.0,199.25412249565125,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,2024,2.0,256,256,256,0.017629697163899737,0.019392666880289712,0.017629697163899737,0.01787359831068251,True,190.7026686668396,0.0,190.7026686668396,SUCCESS,False,False,False,0.0,
CIFAR10,B4_coarse,31337,2.0,48,48,256,0.018238088289896648,0.020061897118886313,0.01774790318806966,0.01802895312839084,True,170.00148248672485,0.0,170.00148248672485,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,42,2.0,32,32,256,0.017862943331400555,0.01964923766454061,0.01740265782674154,0.01768185022142198,True,64.30406618118286,44.15496873855591,108.45903491973877,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,123,2.0,32,32,256,0.017697792053222656,0.01946757125854492,0.017568246841430664,0.017830724716186526,True,57.20627999305725,77.37014365196228,134.57642364501953,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,777,2.0,32,32,256,0.01760337607065837,0.019363713677724204,0.01783710511525472,0.018121375401814778,True,33.96086287498474,92.02225232124329,125.98311519622803,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,2024,2.0,32,32,256,0.017629697163899737,0.019392666880289712,0.01766006978352865,0.01792097833421495,True,46.655941009521484,62.044416666030884,108.70035767555237,SUCCESS,False,False,True,0.0,
CIFAR10,B5_fixed32,31337,2.0,32,32,256,0.018238088289896648,0.020061897118886313,0.017605317751566568,0.01789854219224718,True,54.547319173812866,42.03680443763733,96.5841236114502,SUCCESS,False,False,True,0.0,
CIFAR10,B6a_fondue,42,2.0,14,14,256,0.017862943331400555,0.01964923766454061,0.018962799072265626,0.019272134357028535,True,43.88008999824524,44.15496873855591,88.03505873680115,SUCCESS,False,False,True,29.6942617893219,
CIFAR10,B6a_fondue,123,2.0,13,13,256,0.017697792053222656,0.01946757125854492,0.01929145463307699,0.019647696389092337,True,52.83236837387085,77.37014365196228,130.20251202583313,SUCCESS,False,False,True,29.6942617893219,
CIFAR10,B6a_fondue,777,2.0,14,14,256,0.01760337607065837,0.019363713677724204,0.018730391184488934,0.019044833501180015,True,61.27291440963745,92.02225232124329,153.29516673088074,SUCCESS,False,False,True,29.6942617893219,
CIFAR10,B6a_fondue,2024,2.0,13,13,256,0.017629697163899737,0.019392666880289712,0.01909327507019043,0.019389631483289933,True,49.580947399139404,62.044416666030884,111.62536406517029,SUCCESS,False,False,True,29.6942617893219,
CIFAR10,B6a_fondue,31337,2.0,13,13,256,0.018238088289896648,0.020061897118886313,0.01944849522908529,0.019741176181369356,True,42.751134395599365,42.03680443763733,84.7879388332367,SUCCESS,False,False,True,29.6942617893219,
CIFAR10,B6b_fondue_var,42,2.0,17,17,256,0.017862943331400555,0.01964923766454061,0.018209244092305503,0.018509156545003257,True,43.67492318153381,44.15496873855591,87.82989192008972,SUCCESS,False,False,True,29.6942617893219,
CIFAR10,B6b_fondue_var,123,2.0,24,24,256,0.017697792053222656,0.01946757125854492,0.017752805391947426,0.01806202591790093,True,33.857168436050415,77.37014365196228,111.2273120880127,SUCCESS,False,False,True,29.6942617893219,
CIFAR10,B6b_fondue_var,777,2.0,29,29,256,0.01760337607065837,0.019363713677724204,0.017485246658325196,0.01776571167839898,True,59.07057785987854,92.02225232124329,151.09283018112183,SUCCESS,False,False,True,29.6942617893219,
CIFAR10,B6b_fondue_var,2024,2.0,24,24,256,0.017629697163899737,0.019392666880289712,0.017568608601888018,0.01784136962890625,True,67.33642792701721,62.044416666030884,129.3808445930481,SUCCESS,False,False,True,29.6942617893219,
